0.5,1.0,0.0,2.0,0.0
0.625,1.0,0.0,2.0,0.0
0.75,0.9999296875,5.44917476069821e-7,1.99971875,8.718679617117135e-6
0.875,0.9998046875,1.6114136597535013e-6,1.999234375,2.4096117601976843e-5
1.0,0.9993828125,5.789419790884625e-6,1.997609375,8.103586985422905e-5
1.0,0.9993046875,5.442393076670414e-6,1.99725,8.382992367367365e-5
1.1,0.9983203125,1.3977295166259954e-5,1.993515625,0.0001976524864708457
1.2,0.997078125,2.8356237096471536e-5,1.988875,0.00038296499624624795
1.3,0.9948125,5.077733983983987e-5,1.980515625,0.000649573157141517
1.4,0.9910703125,9.289996783893265e-5,1.96684375,0.0011591464511386397
1.5,0.986453125,0.00016662438805993497,1.9511875,0.0017558144081581532
1.6,0.97975,0.00026219676707957973,1.92809375,0.002623618735923422
1.7,0.9696640625,0.0004528033282305747,1.8971875,0.0038284378128128124
1.8,0.9570546875,0.000733398865173768,1.8591875,0.005565100256506515
1.9,0.9377578125,0.0015361987353564505,1.808203125,0.008001990027136516
2.0,0.9130546875,0.0024184559926137073,1.74821875,0.010248775142329834
2.1,0.872203125,0.006731452888435312,1.6680625,0.01578689627127127
2.2,0.794734375,0.019514810464761626,1.55128125,0.02411554034503254
2.3,0.6534375,0.047772528387762754,1.392796875,0.03376317699535473
2.4,0.5246484375,0.054043116297449796,1.25725,0.03274922969844847
2.5,0.3810859375,0.051570501104131486,1.121921875,0.025744541172031413
2.6,0.3024765625,0.0401825721595619,1.04075,0.0199106176488989
2.7,0.2544453125,0.02879926062537147,0.971984375,0.019072331853337714
2.8,0.209765625,0.02278202885502692,0.904453125,0.01698177058894832
2.9,0.18665625,0.017393023883258255,0.860015625,0.013945419785019402
3.0,0.1691171875,0.015860611038284376,0.815296875,0.013867617373232617
3.1,0.15884375,0.013809450075075067,0.773453125,0.01283656679140078
3.2,0.1574453125,0.01312992625193553,0.7459375,0.014237968437187196
3.3,0.135296875,0.009659982003487859,0.71,0.012838619869869871
3.4,0.1244375,0.00851943349599599,0.68265625,0.011861935177364875
3.5,0.1182421875,0.008010987977723812,0.660765625,0.012529003368602977
3.6,0.1201953125,0.00760738613369228,0.643390625,0.010815422600334707
3.7,0.110046875,0.006889128141813688,0.614234375,0.011109321968452816
3.8,0.110828125,0.006440241755427298,0.59159375,0.010396371957895403
3.9,0.10978125,0.006656638083395892,0.581046875,0.01044991060396334
4.0,0.1034140625,0.005896572292507352,0.5544375,0.009985020176426425
4.0,0.1006796875,0.006006875466775366,0.55275,0.010777531437687686
5.5,0.0771796875,0.003228470108291888,0.382234375,0.008820986758242616
7.0,0.068609375,0.0028698422543637385,0.29765625,0.009199995894331832
8.5,0.0651875,0.00255856833395896,0.238640625,0.008522797944428805
10.0,0.06384375,0.0022703621590340344,0.19778125,0.008022435521458959
