0.5,1.0,0.0,2.0,0.0
0.625,0.99999560546875,2.1285838908977282e-9,1.999982421875,3.405734225436365e-8
0.75,0.99994921875,2.4625608274289977e-8,1.9997978515625,3.8772350078349947e-7
0.875,0.99978125,1.1104625743908e-7,1.9991318359375,1.7304358420310027e-6
1.0,0.99927197265625,3.885146495219596e-7,1.997142578125,5.833283081665667e-6
1.0,0.99927099609375,3.8613571419014074e-7,1.9971318359375,5.847131883775886e-6
1.1,0.9984267578125,9.314114147717009e-7,1.99387890625,1.3437525049463578e-5
1.2,0.99704248046875,1.6743597444948691e-6,1.988603515625,2.3368457416156527e-5
1.3,0.99484912109375,3.2442107692256616e-6,1.980478515625,4.214486321648799e-5
1.4,0.99142529296875,6.0972816593296116e-6,1.968224609375,7.357187433405103e-5
1.5,0.986419921875,1.027387326902095e-5,1.950958984375,0.000112131170324377
1.6,0.979625,1.9085900322930396e-5,1.9283544921875,0.0001828742337537121
1.7,0.96993798828125,2.714762124452035e-5,1.897896484375,0.00023415242253361831
1.8,0.95670654296875,4.849629001216486e-5,1.85923828125,0.00034016522320660497
1.9,0.93854638671875,9.223590288553648e-5,1.810205078125,0.0005042001649782107
2.0,0.9110625,0.00017472030975677837,1.74473828125,0.0007038607668948241
2.1,0.86737841796875,0.0005663947464825515,1.6613525390625,0.001121828744600008
2.2,0.78845263671875,0.0019252944634602707,1.548576171875,0.0016361742869273079
2.3,-0.032115234375,0.21983937912063675,1.3537001953125,0.0026731951974175725
2.4,-0.00148876953125,0.03711086818262621,1.20537890625,0.0015926639224673892
2.5,-0.00547509765625,0.015635029243635346,1.105884765625,0.0013167965748646598
2.6,0.0054501953125,0.008597420680988302,1.0276962890625,0.0011608389920300549
2.7,0.00292724609375,0.0055593964514193015,0.9607548828125,0.001044493925344717
2.8,0.0004580078125,0.004658462802211084,0.9088515625,0.0010135401514796045
2.9,-0.00029248046875,0.0035997339672035173,0.8611376953125,0.0009604779330340468
3.0,-0.0014912109375,0.0029739290825478194,0.8178056640625,0.0008688684326034413
3.1,-0.0004140625,0.0023988729711767426,0.77948046875,0.000801253157454329
3.2,0.0005068359375,0.0021266876531912163,0.7460390625,0.0008156949827024288
3.3,0.0020087890625,0.0019253603340507867,0.713771484375,0.0007827101966162949
3.4,-0.00357470703125,0.001592765928150059,0.6848662109375,0.0007370949660216259
3.5,0.0009892578125,0.0015184674831004708,0.6595068359375,0.0007266929319074322
3.6,0.0024033203125,0.0013464635356410487,0.63573046875,0.0007220773782816017
3.7,0.000185546875,0.0011976425354187196,0.6122431640625,0.0007626903245637606
3.8,0.00084130859375,0.0012578902829278099,0.593828125,0.0006820934551494852
3.9,-0.00017919921875,0.0011238685028927707,0.5752880859375,0.0007143373603935358
4.0,0.00031884765625,0.000981966795506062,0.55812109375,0.0007373895196465997
4.0,0.000419921875,0.0009844191916831384,0.5583779296875,0.0006615885590409137
5.5,-0.0004453125,0.0006258686397884699,0.383763671875,0.0005472193957568411
7.0,0.00060009765625,0.0004827707878223531,0.295986328125,0.0005371600657969981
8.5,0.001224609375,0.00042062095359519675,0.2392490234375,0.0005189639016076011
10.0,-0.0002412109375,0.000345262551331544,0.2033662109375,0.0005232874848343826

