1,2
.9140625,1.71875
.8984375,1.6875
.921875,1.6875
.9296875,1.796875
.90625,1.6875
.890625,1.6875
.8515625,1.578125
.8984375,1.765625
.875,1.65625
.875,1.625
.90625,1.734375
.8203125,1.515625
.84375,1.5
.8671875,1.53125
.953125,1.828125
.90625,1.71875
.90625,1.703125
.90625,1.734375
.84375,1.65625
.8671875,1.734375
.8671875,1.671875
.8359375,1.578125
.890625,1.6875
.8984375,1.78125
.859375,1.640625
.859375,1.65625
.7578125,1.25
.8046875,1.4375
.8515625,1.671875
.8046875,1.59375
.8125,1.609375
.8203125,1.625
.796875,1.546875
.796875,1.53125
.75,1.421875
.703125,1.296875
.703125,1.328125
.7890625,1.484375
.8046875,1.546875
.828125,1.65625
.84375,1.671875
.8125,1.484375
.78125,1.453125
.7265625,1.265625
.734375,1.265625
.8125,1.546875
.7890625,1.46875
.859375,1.5625
.890625,1.640625
.8515625,1.546875
.8828125,1.609375
.8515625,1.578125
.90625,1.734375
.8984375,1.6875
.8828125,1.65625
.8359375,1.5625
.8671875,1.640625
.8359375,1.515625
.8046875,1.375
.859375,1.5625
.8828125,1.640625
.8828125,1.625
.9375,1.796875
.8828125,1.65625
.8828125,1.625
.8125,1.484375
.7265625,1.296875
.7265625,1.34375
.796875,1.53125
.8125,1.5625
.8515625,1.6875
.828125,1.578125
.75,1.515625
.7578125,1.34375
.78125,1.4375
.8046875,1.53125
.78125,1.4375
.8203125,1.546875
.8203125,1.515625
.796875,1.390625
.8515625,1.5
.9140625,1.703125
.8515625,1.53125
.8359375,1.53125
.90625,1.75
.859375,1.59375
.8828125,1.671875
.84375,1.53125
.9296875,1.796875
.84375,1.546875
.8359375,1.53125
.765625,1.328125
.8046875,1.421875
.8125,1.453125
.8125,1.515625
.8125,1.484375
.7890625,1.4375
.796875,1.5
.734375,1.4375
.703125,1.359375
.6796875,1.21875
.6796875,1.21875
.796875,1.5625
.765625,1.40625
.6796875,1.328125
.703125,1.296875
.7421875,1.375
.7421875,1.359375
.8125,1.59375
.7734375,1.5
.75,1.390625
.7109375,1.265625
.7734375,1.4375
.7265625,1.4375
.75,1.453125
.765625,1.5625
.5859375,1.125
.671875,1.3125
.734375,1.390625
.7890625,1.609375
.8046875,1.59375
.7109375,1.3125
.7890625,1.59375
.8046875,1.5625
.8046875,1.5625
.7890625,1.484375
.703125,1.296875
.765625,1.46875
.7578125,1.5
.7578125,1.390625
.796875,1.5
.8828125,1.71875
.8671875,1.703125
.71875,1.359375
.703125,1.296875
.75,1.453125
.734375,1.375
.6875,1.265625
.75,1.40625
.8125,1.59375
.78125,1.4375
.84375,1.640625
.78125,1.421875
.84375,1.640625
.8515625,1.71875
.6953125,1.328125
.765625,1.5625
.7421875,1.5
.71875,1.53125
.6484375,1.328125
.6640625,1.28125
.7890625,1.578125
.7578125,1.609375
.6171875,1.375
.5625,1.359375
.625,1.484375
.6484375,1.515625
.609375,1.578125
.5390625,1.421875
.578125,1.46875
.65625,1.46875
.703125,1.59375
.703125,1.625
.609375,1.375
.640625,1.4375
.625,1.453125
.6640625,1.546875
.5859375,1.359375
.5703125,1.25
.6171875,1.359375
.640625,1.359375
.6640625,1.375
.6796875,1.484375
.7109375,1.5
.75,1.546875
.7734375,1.4375
.7578125,1.5
.796875,1.609375
.8046875,1.578125
.7421875,1.390625
.7578125,1.5
.7734375,1.5
.7890625,1.5
.8515625,1.609375
.7890625,1.453125
.828125,1.5625
.8046875,1.546875
.7734375,1.453125
.7578125,1.40625
.8515625,1.625
.890625,1.71875
.78125,1.453125
.796875,1.421875
.8359375,1.578125
.8125,1.5
.828125,1.625
.828125,1.609375
.8046875,1.515625
.8515625,1.578125
.890625,1.703125
